TICKER,Company Name,Available,Date,Doc Grp,Info,Prim. Ticker,Second. Ticker,RI,Title,Pages,Price,Contributor,Analyst,Estimate Rating,Recommendation Rating,Country,Industry,Relevance,DCN,PrimaryTicker,SecondaryTicker,Match_Ticker,GenderAnalyst,year,quarter,PERMNO,gsector,ggroup,industry,quarter_year,TICKER_Comp
ACN,ASX Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,AUB Group Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Accenture PLC,227,227,227,227,225,18,221,227,227,227,227,208,149,135,226,227,0,227,227,227,227,208,227,227,0,0,0,0,227,227
ACN,Asia Equity Exchange Group Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Atos SE,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Automatic Data Processing Inc,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
ACN,Avast PLC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,BASF SE,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
ACN,CGI Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,CSRA Inc,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,California Resources Corp,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
ACN,Capgemini SE,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12,12,12,12,12,0,0,0,0,12,12
ACN,Capita PLC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Cognizant Technology Solutions Corp,15,15,15,15,15,15,15,15,15,15,15,14,14,14,15,15,0,15,15,15,15,14,15,15,0,0,0,0,15,15
ACN,Conduent Inc,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
ACN,Converge Technology Solutions Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,ConvergeOne Holdings Inc,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
ACN,DXC Technology Co,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
ACN,Datametrex AI Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Endava PLC,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,0,0,0,5,5
ACN,Epam Systems Inc,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
ACN,Fiverr International Ltd,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
ACN,Genpact Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Globant SA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
ACN,Grid Dynamics Holdings Inc,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,0,2,2,2,2,1,2,2,0,0,0,0,2,2
ACN,Indra Sistemas SA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
ACN,Infosys Ltd,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
ACN,International Business Machines Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Larsen & Toubro Infotech Ltd,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Medallia Inc,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
ACN,Nexi SpA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Pivotal Software Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Pluralsight Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,SAP SE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Sapiens International Corporation NV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Softcat PLC,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
ACN,Softwareone Holding AG,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,SolarWinds Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Sophos Group Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Tech Mahindra Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Temenos AG,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
ACN,Virtusa Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,WNS (Holdings) Ltd,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
ACN,Wendys Co,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,WidePoint Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ACN,Willdan Group Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AIV,Agree Realty Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AIV,Apartment Investment and Management Co,126,126,126,126,126,25,105,126,126,126,126,123,54,54,126,126,0,126,126,126,126,123,126,126,0,0,0,0,126,126
AIV,BRT Apartments Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AIV,Digital Realty Trust Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AIV,Essex Property Trust Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AIV,Preferred Apartment Communities Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AIV,Prologis Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AIV,UC Asset LP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ALLE,Allegion PLC,134,134,134,134,105,47,130,134,134,134,134,130,94,72,134,134,0,134,134,134,134,130,134,134,0,0,0,0,134,134
ALLE,Assa Abloy AB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ALLE,Carrier Global Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ALLE,Colfax Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ALLE,Dormakaba Holding AG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ALLE,Emerson Electric Co,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
ALLE,Fastenal Co,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ALLE,Flowserve Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ALLE,Identiv Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ALLE,Ingersoll Rand Inc,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
ALLE,Johnson Controls International PLC,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
ALLE,Lennox International Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ALLE,Otis Worldwide Corp,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
ALLE,Parker-Hannifin Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ALLE,Rexnord Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ALLE,Trane Technologies PLC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AMCR,Amcor PLC,44,44,44,44,42,8,43,44,44,44,44,43,35,24,44,44,0,44,44,44,44,43,44,44,0,0,0,0,44,44
AMCR,Brookfield Business Partners LP,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AMCR,Verallia SAS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AMT,AT&T Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AMT,American Tower Corp,157,157,157,157,140,53,140,157,157,157,157,156,98,73,157,157,0,157,157,157,157,156,157,157,0,0,0,0,157,157
AMT,Cellnex Telecom SA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
AMT,Crown Castle International Corp,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
AMT,Dycom Industries Inc,6,6,6,6,6,6,6,6,6,6,6,2,2,2,6,6,0,6,6,6,6,2,6,6,0,0,0,0,6,6
AMT,Kunlun Energy Company Ltd,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AMT,MasTec Inc,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,0,2,2,2,2,1,2,2,0,0,0,0,2,2
AMT,OUTFRONT Media Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AMT,Quanta Services Inc,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,0,3,3,3,3,2,3,3,0,0,0,0,3,3
AMT,SBA Communications Corp,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,0,4,4,4,4,4,4,4,0,0,0,0,4,4
AMT,Sprint Corp,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AMT,T-Mobile US Inc,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
AMT,Zayo Group Holdings Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AON,Aon PLC,23,23,23,23,23,3,18,23,23,23,23,21,12,6,23,23,0,23,23,23,23,21,23,23,0,0,0,0,23,23
AON,Aon PLC (Pre-Reincorporation),149,149,149,149,149,9,1,149,149,149,149,134,80,59,149,149,0,149,149,149,149,134,149,149,0,0,0,0,149,149
AON,Marsh & McLennan Companies Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AON,Willis Towers Watson PLC,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
APTV,Acuity Brands Inc,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,0,0,0,4,4
APTV,Adient PLC,14,14,14,14,2,14,13,14,14,14,14,14,14,14,14,14,0,14,14,14,14,14,14,14,0,0,0,0,14,14
APTV,Allison Transmission Holdings Inc,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
APTV,American Axle & Manufacturing Holdings Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
APTV,Amtech Systems Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
APTV,Aptiv PLC,198,198,198,198,196,24,188,198,198,198,198,195,136,106,198,198,0,198,198,198,198,195,198,198,0,0,0,0,198,198
APTV,Autoliv Inc,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,0,0,0,5,5
APTV,Borgwarner Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
APTV,Continental AG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
APTV,Dana Inc,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
APTV,Delphi Technologies PLC,7,7,7,7,7,7,7,7,7,7,7,7,5,5,7,7,0,7,7,7,7,7,7,7,0,0,0,0,7,7
APTV,Denso Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
APTV,Ford Motor Co,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
APTV,Gentex Corp,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
APTV,Hannon Armstrong Sustainable Infrastructure Capital Inc,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
APTV,Huizhou Desay SV Automotive Co Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
APTV,Itron Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
APTV,Lear Corp,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
APTV,Magna International Inc,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
APTV,Maxwell Technologies Inc,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
APTV,Tesla Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
APTV,Veoneer Inc,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
APTV,Visteon Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
ARE,Alexandria Real Estate Equities Inc,84,84,84,84,83,6,81,84,84,84,84,83,37,37,84,84,0,84,84,84,84,83,84,84,0,0,0,0,84,84
AVB,American Assets Trust Inc,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
AVB,American Campus Communities Inc,3,3,3,3,0,3,3,3,3,3,3,2,2,2,3,3,0,3,3,3,3,2,3,3,0,0,0,0,3,3
AVB,American Homes 4 Rent,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
AVB,Avalonbay Communities Inc,150,150,150,150,147,22,133,150,150,150,150,143,76,76,150,150,0,150,150,150,150,143,150,150,0,0,0,0,150,150
AVB,Camden Property Trust,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
AVB,Equity Residential,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
AVB,Essex Property Trust Inc,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
AVB,Invitation Homes Inc,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
AVB,Mack-Cali Realty Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AVGO,ACADIA Pharmaceuticals Inc,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AVGO,Avago Technologies Ltd,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AVGO,Broadcom Inc,29,29,29,29,29,5,28,29,29,29,29,27,18,13,28,29,0,29,29,29,29,27,29,29,0,0,0,0,29,29
AVGO,Chipbond Technology Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AVGO,Chroma ATE Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AVGO,Inari Amertron Bhd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
AVGO,Mellanox Technologies Ltd,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
AVGO,Micron Technology Inc,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
AVGO,Qorvo Inc,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,0,2,2,2,2,1,2,2,0,0,0,0,2,2
AVGO,Texas Instruments Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,AcelRx Pharmaceuticals Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Achaogen Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Adverum Biotechnologies Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Alacer Gold Corp,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Alibaba Group Holding Ltd,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Allison Transmission Holdings Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Ambev SA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,American Eagle Outfitters Inc,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Analog Devices Inc,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Anheuser Busch Inbev NV,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Apartment Investment and Management Co,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Associated British Foods PLC,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Atlantica Sustainable Infrastructure PLC,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Avon Products Inc,25,25,25,25,0,25,0,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,0,0,0,0,25,25
BFb,Becle SAB de CV,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Beiersdorf AG,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,British American Tobacco PLC,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Broadcom Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Brown-Forman Corp,75,75,75,75,54,25,25,75,75,75,75,56,45,42,74,75,0,75,75,75,75,56,75,75,0,0,0,0,75,75
BFb,CatchMark Timber Trust Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Chimera Investment Corp,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Chr Hansen Holding A/S,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Compugen Ltd,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Conagra Brands Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Constellation Brands Inc,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
BFb,Coupa Software Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Crossamerica Partners LP,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,DCP Midstream LP,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Danone SA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Delek US Holdings Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Dicerna Pharmaceuticals Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Digital Realty Trust Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,EVO Payments Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Echo Global Logistics Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Energizer Holdings Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Fleetcor Technologies Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Freeport-McMoRan Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,GMS Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Gates Industrial Corporation PLC,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Genesis Healthcare Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Gilead Sciences Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Imperial Brands PLC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Japan Tobacco Inc,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Kilroy Realty Corp,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Kraft Heinz Co,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Liberty Global PLC,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Medical Properties Trust Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Monster Beverage Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Nabors Industries Ltd,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,National Beverage Corp,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BFb,Newell Brands Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
