GVKEY,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,costat,ggroup
100873,20111231,2011,4,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2011Q4,2011Q4,A,2020
100873,20120331,2012,1,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2012Q1,2012Q1,A,2020
100873,20120630,2012,2,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2012Q2,2012Q2,A,2020
100873,20120930,2012,3,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2012Q3,2012Q3,A,2020
100873,20121231,2012,4,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2012Q4,2012Q4,A,2020
100873,20130331,2013,1,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2013Q1,2013Q1,A,2020
100873,20130630,2013,2,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2013Q2,2013Q2,A,2020
100873,20130930,2013,3,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2013Q3,2013Q3,A,2020
100873,20131231,2013,4,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2013Q4,2013Q4,A,2020
100873,20140331,2014,1,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2014Q1,2014Q1,A,2020
100873,20140630,2014,2,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2014Q2,2014Q2,A,2020
100873,20140930,2014,3,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2014Q3,2014Q3,A,2020
100873,20141231,2014,4,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2014Q4,2014Q4,A,2020
100873,20150331,2015,1,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2015Q1,2015Q1,A,2020
100873,20150630,2015,2,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2015Q2,2015Q2,A,2020
100873,20150930,2015,3,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2015Q3,2015Q3,A,2020
100873,20151231,2015,4,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2015Q4,2015Q4,A,2020
100873,20160331,2016,1,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2016Q1,2016Q1,A,2020
100873,20160630,2016,2,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2016Q2,2016Q2,A,2020
100873,20160930,2016,3,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2016Q3,2016Q3,A,2020
100873,20161231,2016,4,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2016Q4,2016Q4,A,2020
100873,20170331,2017,1,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2017Q1,2017Q1,A,2020
100873,20170630,2017,2,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2017Q2,2017Q2,A,2020
100873,20170930,2017,3,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2017Q3,2017Q3,A,2020
100873,20171231,2017,4,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2017Q4,2017Q4,A,2020
100873,20180331,2018,1,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2018Q1,2018Q1,A,2020
100873,20180630,2018,2,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2018Q2,2018Q2,A,2020
100873,20180930,2018,3,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2018Q3,2018Q3,A,2020
100873,20181231,2018,4,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2018Q4,2018Q4,A,2020
100873,20190331,2019,1,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2019Q1,2019Q1,A,2020
100873,20190630,2019,2,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2019Q2,2019Q2,A,2020
100873,20190930,2019,3,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2019Q3,2019Q3,A,2020
100873,20191231,2019,4,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2019Q4,2019Q4,A,2020
100873,20200331,2020,1,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2020Q1,2020Q1,A,2020
100873,20200630,2020,2,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2020Q2,2020Q2,A,2020
100873,20200930,2020,3,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2020Q3,2020Q3,A,2020
100873,20201231,2020,4,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2020Q4,2020Q4,A,2020
100873,20210331,2021,1,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,2021Q1,2021Q1,A,2020
104432,20130331,2013,1,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2013Q1,2013Q1,A,2530
104432,20130630,2013,2,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2013Q2,2013Q2,A,2530
104432,20130930,2013,3,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2013Q3,2013Q3,A,2530
104432,20131231,2013,4,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2013Q4,2013Q4,A,2530
104432,20140331,2014,1,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2014Q1,2014Q1,A,2530
104432,20140630,2014,2,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2014Q2,2014Q2,A,2530
104432,20140930,2014,3,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2014Q3,2014Q3,A,2530
104432,20141231,2014,4,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2014Q4,2014Q4,A,2530
104432,20150331,2015,1,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2015Q1,2015Q1,A,2530
104432,20150630,2015,2,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2015Q2,2015Q2,A,2530
104432,20150930,2015,3,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2015Q3,2015Q3,A,2530
104432,20151231,2015,4,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2015Q4,2015Q4,A,2530
104432,20160331,2016,1,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2016Q1,2016Q1,A,2530
104432,20160630,2016,2,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2016Q2,2016Q2,A,2530
104432,20160930,2016,3,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2016Q3,2016Q3,A,2530
104432,20161231,2016,4,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2016Q4,2016Q4,A,2530
104432,20170331,2017,1,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2017Q1,2017Q1,A,2530
104432,20170630,2017,2,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2017Q2,2017Q2,A,2530
104432,20170930,2017,3,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2017Q3,2017Q3,A,2530
104432,20171231,2017,4,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2017Q4,2017Q4,A,2530
104432,20180331,2018,1,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2018Q1,2018Q1,A,2530
104432,20180630,2018,2,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2018Q2,2018Q2,A,2530
104432,20180930,2018,3,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2018Q3,2018Q3,A,2530
104432,20181231,2018,4,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2018Q4,2018Q4,A,2530
104432,20190331,2019,1,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2019Q1,2019Q1,A,2530
104432,20190630,2019,2,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2019Q2,2019Q2,A,2530
104432,20190930,2019,3,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2019Q3,2019Q3,A,2530
104432,20191231,2019,4,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2019Q4,2019Q4,A,2530
104432,20200331,2020,1,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2020Q1,2020Q1,A,2530
104432,20200630,2020,2,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2020Q2,2020Q2,A,2530
104432,20200930,2020,3,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2020Q3,2020Q3,A,2530
104432,20201231,2020,4,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2020Q4,2020Q4,A,2530
104432,20210331,2021,1,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,2021Q1,2021Q1,A,2530
105365,20100630,2010,2,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2010Q2,2010Q2,A,6010
105365,20100930,2010,3,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2010Q3,2010Q3,A,6010
105365,20101231,2010,4,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2010Q4,2010Q4,A,6010
105365,20110331,2011,1,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2011Q1,2011Q1,A,6010
105365,20110630,2011,2,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2011Q2,2011Q2,A,6010
105365,20110930,2011,3,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2011Q3,2011Q3,A,6010
105365,20111231,2011,4,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2011Q4,2011Q4,A,6010
105365,20120331,2012,1,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2012Q1,2012Q1,A,6010
105365,20120630,2012,2,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2012Q2,2012Q2,A,6010
105365,20120930,2012,3,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2012Q3,2012Q3,A,6010
105365,20121231,2012,4,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2012Q4,2012Q4,A,6010
105365,20130331,2013,1,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2013Q1,2013Q1,A,6010
105365,20130630,2013,2,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2013Q2,2013Q2,A,6010
105365,20130930,2013,3,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2013Q3,2013Q3,A,6010
105365,20131231,2013,4,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2013Q4,2013Q4,A,6010
105365,20140331,2014,1,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2014Q1,2014Q1,A,6010
105365,20140630,2014,2,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2014Q2,2014Q2,A,6010
105365,20140930,2014,3,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2014Q3,2014Q3,A,6010
105365,20141231,2014,4,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2014Q4,2014Q4,A,6010
105365,20150331,2015,1,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2015Q1,2015Q1,A,6010
105365,20150630,2015,2,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2015Q2,2015Q2,A,6010
105365,20150930,2015,3,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2015Q3,2015Q3,A,6010
105365,20151231,2015,4,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2015Q4,2015Q4,A,6010
105365,20160331,2016,1,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2016Q1,2016Q1,A,6010
105365,20160630,2016,2,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2016Q2,2016Q2,A,6010
105365,20160930,2016,3,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2016Q3,2016Q3,A,6010
105365,20161231,2016,4,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2016Q4,2016Q4,A,6010
105365,20170331,2017,1,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2017Q1,2017Q1,A,6010
105365,20170630,2017,2,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2017Q2,2017Q2,A,6010
105365,20170930,2017,3,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2017Q3,2017Q3,A,6010
105365,20171231,2017,4,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2017Q4,2017Q4,A,6010
105365,20180331,2018,1,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2018Q1,2018Q1,A,6010
105365,20180630,2018,2,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2018Q2,2018Q2,A,6010
105365,20180930,2018,3,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2018Q3,2018Q3,A,6010
105365,20181231,2018,4,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2018Q4,2018Q4,A,6010
105365,20190331,2019,1,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2019Q1,2019Q1,A,6010
105365,20190630,2019,2,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2019Q2,2019Q2,A,6010
105365,20190930,2019,3,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2019Q3,2019Q3,A,6010
105365,20191231,2019,4,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2019Q4,2019Q4,A,6010
105365,20200331,2020,1,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2020Q1,2020Q1,A,6010
105365,20200630,2020,2,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2020Q2,2020Q2,A,6010
105365,20200930,2020,3,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2020Q3,2020Q3,A,6010
105365,20201231,2020,4,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2020Q4,2020Q4,A,6010
105365,20210331,2021,1,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,2021Q1,2021Q1,A,6010
110179,20100630,2010,2,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2010Q2,2010Q2,A,6010
110179,20100930,2010,3,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2010Q3,2010Q3,A,6010
110179,20101231,2010,4,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2010Q4,2010Q4,A,6010
110179,20110331,2011,1,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2011Q1,2011Q1,A,6010
110179,20110630,2011,2,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2011Q2,2011Q2,A,6010
110179,20110930,2011,3,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2011Q3,2011Q3,A,6010
110179,20111231,2011,4,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2011Q4,2011Q4,A,6010
110179,20120331,2012,1,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2012Q1,2012Q1,A,6010
110179,20120630,2012,2,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2012Q2,2012Q2,A,6010
110179,20120930,2012,3,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2012Q3,2012Q3,A,6010
110179,20121231,2012,4,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2012Q4,2012Q4,A,6010
110179,20130331,2013,1,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2013Q1,2013Q1,A,6010
110179,20130630,2013,2,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2013Q2,2013Q2,A,6010
110179,20130930,2013,3,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2013Q3,2013Q3,A,6010
110179,20131231,2013,4,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2013Q4,2013Q4,A,6010
110179,20140331,2014,1,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2014Q1,2014Q1,A,6010
110179,20140630,2014,2,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2014Q2,2014Q2,A,6010
110179,20140930,2014,3,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2014Q3,2014Q3,A,6010
110179,20141231,2014,4,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2014Q4,2014Q4,A,6010
110179,20150331,2015,1,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2015Q1,2015Q1,A,6010
110179,20150630,2015,2,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2015Q2,2015Q2,A,6010
110179,20150930,2015,3,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2015Q3,2015Q3,A,6010
110179,20151231,2015,4,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2015Q4,2015Q4,A,6010
110179,20160331,2016,1,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2016Q1,2016Q1,A,6010
110179,20160630,2016,2,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2016Q2,2016Q2,A,6010
110179,20160930,2016,3,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2016Q3,2016Q3,A,6010
110179,20161231,2016,4,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2016Q4,2016Q4,A,6010
110179,20170331,2017,1,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2017Q1,2017Q1,A,6010
110179,20170630,2017,2,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2017Q2,2017Q2,A,6010
110179,20170930,2017,3,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2017Q3,2017Q3,A,6010
110179,20171231,2017,4,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2017Q4,2017Q4,A,6010
110179,20180331,2018,1,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2018Q1,2018Q1,A,6010
110179,20180630,2018,2,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2018Q2,2018Q2,A,6010
110179,20180930,2018,3,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2018Q3,2018Q3,A,6010
110179,20181231,2018,4,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2018Q4,2018Q4,A,6010
110179,20190331,2019,1,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2019Q1,2019Q1,A,6010
110179,20190630,2019,2,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2019Q2,2019Q2,A,6010
110179,20190930,2019,3,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2019Q3,2019Q3,A,6010
110179,20191231,2019,4,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2019Q4,2019Q4,A,6010
110179,20200331,2020,1,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2020Q1,2020Q1,A,6010
110179,20200630,2020,2,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2020Q2,2020Q2,A,6010
110179,20200930,2020,3,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2020Q3,2020Q3,A,6010
110179,20201231,2020,4,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2020Q4,2020Q4,A,6010
110179,20210331,2021,1,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,2021Q1,2021Q1,A,6010
113490,20100630,2010,2,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2010Q2,2010Q2,A,6010
113490,20100930,2010,3,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2010Q3,2010Q3,A,6010
113490,20101231,2010,4,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2010Q4,2010Q4,A,6010
113490,20110331,2011,1,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2011Q1,2011Q1,A,6010
113490,20110630,2011,2,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2011Q2,2011Q2,A,6010
113490,20110930,2011,3,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2011Q3,2011Q3,A,6010
113490,20111231,2011,4,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2011Q4,2011Q4,A,6010
113490,20120331,2012,1,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2012Q1,2012Q1,A,6010
113490,20120630,2012,2,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2012Q2,2012Q2,A,6010
113490,20120930,2012,3,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2012Q3,2012Q3,A,6010
113490,20121231,2012,4,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2012Q4,2012Q4,A,6010
113490,20130331,2013,1,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2013Q1,2013Q1,A,6010
113490,20130630,2013,2,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2013Q2,2013Q2,A,6010
113490,20130930,2013,3,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2013Q3,2013Q3,A,6010
113490,20131231,2013,4,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2013Q4,2013Q4,A,6010
113490,20140331,2014,1,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2014Q1,2014Q1,A,6010
113490,20140630,2014,2,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2014Q2,2014Q2,A,6010
113490,20140930,2014,3,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2014Q3,2014Q3,A,6010
113490,20141231,2014,4,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2014Q4,2014Q4,A,6010
113490,20150331,2015,1,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2015Q1,2015Q1,A,6010
113490,20150630,2015,2,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2015Q2,2015Q2,A,6010
113490,20150930,2015,3,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2015Q3,2015Q3,A,6010
113490,20151231,2015,4,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2015Q4,2015Q4,A,6010
113490,20160331,2016,1,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2016Q1,2016Q1,A,6010
113490,20160630,2016,2,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2016Q2,2016Q2,A,6010
113490,20160930,2016,3,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2016Q3,2016Q3,A,6010
113490,20161231,2016,4,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2016Q4,2016Q4,A,6010
113490,20170331,2017,1,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2017Q1,2017Q1,A,6010
113490,20170630,2017,2,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2017Q2,2017Q2,A,6010
113490,20170930,2017,3,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2017Q3,2017Q3,A,6010
113490,20171231,2017,4,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2017Q4,2017Q4,A,6010
113490,20180331,2018,1,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2018Q1,2018Q1,A,6010
113490,20180630,2018,2,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2018Q2,2018Q2,A,6010
113490,20180930,2018,3,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2018Q3,2018Q3,A,6010
113490,20181231,2018,4,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2018Q4,2018Q4,A,6010
113490,20190331,2019,1,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2019Q1,2019Q1,A,6010
113490,20190630,2019,2,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2019Q2,2019Q2,A,6010
113490,20190930,2019,3,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2019Q3,2019Q3,A,6010
113490,20191231,2019,4,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2019Q4,2019Q4,A,6010
113490,20200331,2020,1,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2020Q1,2020Q1,A,6010
113490,20200630,2020,2,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2020Q2,2020Q2,A,6010
113490,20200930,2020,3,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2020Q3,2020Q3,A,6010
113490,20201231,2020,4,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2020Q4,2020Q4,A,6010
113490,20210331,2021,1,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,2021Q1,2021Q1,A,6010
118122,20111231,2011,4,INDL,C,D,STD,APTV,G6095L109,APTIV PLC,USD,2011Q4,2011Q4,A,2510
118122,20120331,2012,1,INDL,C,D,STD,APTV,G6095L109,APTIV PLC,USD,2012Q1,2012Q1,A,2510
118122,20120630,2012,2,INDL,C,D,STD,APTV,G6095L109,APTIV PLC,USD,2012Q2,2012Q2,A,2510
